course_number,TA_name,TA_year,TA_preference,TA_available
MATH:1350:0B16,"63, TA",1,0,1
MATH:1350:0B16,"69, TA",1,0,1
MATH:1350:0B16,"70, TA",1,0,1
MATH:1350:0B17,"03, TA",4,3,1
MATH:1350:0B17,"06, TA",2,5,1
MATH:1350:0B17,"09, TA",4,5,0
MATH:1350:0B17,"14, TA",2,5,1
MATH:1350:0B17,"23, TA",4,1,1
MATH:1350:0B17,"26, TA",2,2,0
MATH:1350:0B17,"28, TA",2,2,1
MATH:1350:0B17,"31, TA",4,2,1
MATH:1350:0B17,"33, TA",6,1,1
MATH:1350:0B17,"35, TA",6,3,1
MATH:1350:0B17,"43, TA",2,3,1
MATH:1350:0B17,"44, TA (2)",3,5,1
MATH:1350:0B17,"47, TA",2,5,1
MATH:1350:0B17,"49, TA",4,1,1
MATH:1350:0B17,"50, TA",2,3,0
MATH:1350:0B17,"52, TA",2,5,1
MATH:1350:0B17,"01, TA",5,0,1
MATH:1350:0B17,"04, TA",2,0,1
MATH:1350:0B17,"08, TA",2,0,1
MATH:1350:0B17,"12, TA",4,0,1
MATH:1350:0B17,"13, TA",5,0,1
MATH:1350:0B17,"15, TA",2,0,1
MATH:1350:0B17,"16, TA",5,0,1
MATH:1350:0B17,"18, TA",5,0,1
MATH:1350:0B17,"19, TA",4,0,1
MATH:1350:0B17,"20, TA",3,0,1
MATH:1350:0B17,"22, TA",2,0,1
MATH:1350:0B17,"24, TA",5,0,1
MATH:1350:0B17,"25, TA",4,0,1
MATH:1350:0B17,"27, TA",5,0,1
MATH:1350:0B17,"29, TA",2,0,1
MATH:1350:0B17,"30, TA",4,0,1
MATH:1350:0B17,"32, TA",6,0,1
MATH:1350:0B17,"34, TA",5,0,1
MATH:1350:0B17,"36, TA",3,0,1
MATH:1350:0B17,"37, TA",3,0,1
MATH:1350:0B17,"38, TA",6,0,1
MATH:1350:0B17,"40, TA",6,0,1
MATH:1350:0B17,"42, TA",3,0,1
MATH:1350:0B17,"45, TA",3,0,1
MATH:1350:0B17,"46, TA",2,0,1
MATH:1350:0B17,"48, TA",2,0,1
MATH:1350:0B17,"51, TA",3,0,1
MATH:1350:0B17,"53, TA",3,0,1
MATH:1350:0B17,"54, TA",1,0,1
MATH:1350:0B17,"55, TA",1,0,1
MATH:1350:0B17,"56, TA",1,0,1
MATH:1350:0B17,"57, TA",1,0,1
MATH:1350:0B17,"58, TA",1,0,1
MATH:1350:0B17,"59, TA",1,0,1
MATH:1350:0B17,"60, TA",1,0,1
MATH:1350:0B17,"61, TA",1,0,1
MATH:1350:0B17,"62, TA",1,0,1
MATH:1350:0B17,"63, TA",1,0,1
MATH:1350:0B17,"65, TA",1,0,1
MATH:1350:0B17,"67, TA",1,0,1
MATH:1350:0B17,"68, TA",1,0,1
MATH:1350:0B17,"69, TA",1,0,1
MATH:1350:0B17,"70, TA",1,0,1
MATH:1350:0B17,"71, TA",1,0,1
MATH:1350:0B17,TA 39,6,0,1
MATH:1350:0B18,"03, TA",4,3,1
MATH:1350:0B18,"06, TA",2,5,0
MATH:1350:0B18,"09, TA",4,5,0
MATH:1350:0B18,"14, TA",2,5,1
MATH:1350:0B18,"23, TA",4,1,1
MATH:1350:0B18,"26, TA",2,2,0
MATH:1350:0B18,"28, TA",2,2,0
MATH:1350:0B18,"31, TA",4,2,0
MATH:1350:0B18,"33, TA",6,1,1
MATH:1350:0B18,"35, TA",6,3,1
MATH:1350:0B18,"43, TA",2,3,0
MATH:1350:0B18,"44, TA (2)",3,5,1
MATH:1350:0B18,"47, TA",2,5,1
MATH:1350:0B18,"49, TA",4,1,1
MATH:1350:0B18,"50, TA",2,3,0
MATH:1350:0B18,"52, TA",2,5,1
MATH:1350:0B18,"01, TA",5,0,1
MATH:1350:0B18,"08, TA",2,0,1
MATH:1350:0B18,"12, TA",4,0,1
MATH:1350:0B18,"13, TA",5,0,1
MATH:1350:0B18,"18, TA",5,0,1
MATH:1350:0B18,"19, TA",4,0,1
MATH:1350:0B18,"20, TA",3,0,1
MATH:1350:0B18,"22, TA",2,0,1
MATH:1350:0B18,"24, TA",5,0,1
MATH:1350:0B18,"25, TA",4,0,1
MATH:1350:0B18,"27, TA",5,0,1
MATH:1350:0B18,"29, TA",2,0,1
MATH:1350:0B18,"30, TA",4,0,1
MATH:1350:0B18,"34, TA",5,0,1
MATH:1350:0B18,"36, TA",3,0,1
MATH:1350:0B18,"37, TA",3,0,1
MATH:1350:0B18,"38, TA",6,0,1
MATH:1350:0B18,"40, TA",6,0,1
MATH:1350:0B18,"41, TA",2,0,1
MATH:1350:0B18,"42, TA",3,0,1
MATH:1350:0B18,"45, TA",3,0,1
MATH:1350:0B18,"46, TA",2,0,1
MATH:1350:0B18,"48, TA",2,0,1
MATH:1350:0B18,"51, TA",3,0,1
MATH:1350:0B18,"53, TA",3,0,1
MATH:1350:0B18,"61, TA",1,0,1
MATH:1350:0B18,"63, TA",1,0,1
MATH:1350:0B18,"64, TA",1,0,1
MATH:1350:0B18,"69, TA",1,0,1
MATH:1350:0B18,"70, TA",1,0,1
MATH:1350:0B19,"03, TA",4,3,1
MATH:1350:0B19,"06, TA",2,5,1
MATH:1350:0B19,"09, TA",4,5,1
MATH:1350:0B19,"14, TA",2,5,1
MATH:1350:0B19,"23, TA",4,1,1
MATH:1350:0B19,"26, TA",2,2,1
MATH:1350:0B19,"28, TA",2,2,1
MATH:1350:0B19,"31, TA",4,2,1
MATH:1350:0B19,"33, TA",6,1,1
MATH:1350:0B19,"35, TA",6,3,1
MATH:1350:0B19,"43, TA",2,3,1
MATH:1350:0B19,"44, TA (2)",3,5,1
MATH:1350:0B19,"47, TA",2,5,1
MATH:1350:0B19,"49, TA",4,1,1
MATH:1350:0B19,"50, TA",2,3,1
MATH:1350:0B19,"52, TA",2,5,1
MATH:1350:0B19,"01, TA",5,0,1
MATH:1350:0B19,"02, TA",3,0,1
MATH:1350:0B19,"04, TA",2,0,1
MATH:1350:0B19,"05, TA",3,0,1
MATH:1350:0B19,"07, TA",2,0,1
MATH:1350:0B19,"08, TA",2,0,1
MATH:1350:0B19,"10, TA",3,0,1
MATH:1350:0B19,"11, TA",2,0,1
MATH:1350:0B19,"12, TA",4,0,1
MATH:1350:0B19,"13, TA",5,0,1
MATH:1350:0B19,"15, TA",2,0,1
MATH:1350:0B19,"16, TA",5,0,1
MATH:1350:0B19,"17, TA",3,0,1
MATH:1350:0B19,"18, TA",5,0,1
MATH:1350:0B19,"19, TA",4,0,1
MATH:1350:0B19,"20, TA",3,0,1
MATH:1350:0B19,"21, TA",3,0,1
MATH:1350:0B19,"22, TA",2,0,1
MATH:1350:0B19,"24, TA",5,0,1
MATH:1350:0B19,"25, TA",4,0,1
MATH:1350:0B19,"27, TA",5,0,1
MATH:1350:0B19,"29, TA",2,0,1
MATH:1350:0B19,"30, TA",4,0,1
MATH:1350:0B19,"32, TA",6,0,1
MATH:1350:0B19,"34, TA",5,0,1
MATH:1350:0B19,"36, TA",3,0,1
MATH:1350:0B19,"37, TA",3,0,1
MATH:1350:0B19,"38, TA",6,0,1
MATH:1350:0B19,"40, TA",6,0,1
MATH:1350:0B19,"41, TA",2,0,1
MATH:1350:0B19,"42, TA",3,0,1
MATH:1350:0B19,"45, TA",3,0,1
MATH:1350:0B19,"46, TA",2,0,1
MATH:1350:0B19,"48, TA",2,0,1
MATH:1350:0B19,"51, TA",3,0,1
MATH:1350:0B19,"53, TA",3,0,1
MATH:1350:0B19,"54, TA",1,0,1
MATH:1350:0B19,"55, TA",1,0,1
MATH:1350:0B19,"56, TA",1,0,1
MATH:1350:0B19,"57, TA",1,0,1
MATH:1350:0B19,"58, TA",1,0,1
MATH:1350:0B19,"59, TA",1,0,1
MATH:1350:0B19,"60, TA",1,0,1
MATH:1350:0B19,"61, TA",1,0,1
MATH:1350:0B19,"62, TA",1,0,1
MATH:1350:0B19,"63, TA",1,0,1
MATH:1350:0B19,"64, TA",1,0,1
MATH:1350:0B19,"65, TA",1,0,1
MATH:1350:0B19,"67, TA",1,0,1
MATH:1350:0B19,"68, TA",1,0,1
MATH:1350:0B19,"69, TA",1,0,1
MATH:1350:0B19,"70, TA",1,0,1
MATH:1350:0B19,"71, TA",1,0,1
MATH:1350:0B19,TA 39,6,0,1
MATH:1350:0B22,"03, TA",4,3,1
MATH:1350:0B22,"06, TA",2,5,0
MATH:1350:0B22,"09, TA",4,5,1
MATH:1350:0B22,"14, TA",2,5,0
MATH:1350:0B22,"23, TA",4,1,1
MATH:1350:0B22,"26, TA",2,2,1
MATH:1350:0B22,"28, TA",2,2,0
MATH:1350:0B22,"31, TA",4,2,1
MATH:1350:0B22,"33, TA",6,1,1
MATH:1350:0B22,"35, TA",6,3,1
MATH:1350:0B22,"43, TA",2,3,0
MATH:1350:0B22,"44, TA (2)",3,5,0
MATH:1350:0B22,"47, TA",2,5,0
MATH:1350:0B22,"49, TA",4,1,1
MATH:1350:0B22,"50, TA",2,3,1
MATH:1350:0B22,"52, TA",2,5,1
MATH:1350:0B22,"01, TA",5,0,1
MATH:1350:0B22,"02, TA",3,0,1
MATH:1350:0B22,"04, TA",2,0,1
MATH:1350:0B22,"05, TA",3,0,1
MATH:1350:0B22,"07, TA",2,0,1
MATH:1350:0B22,"10, TA",3,0,1
MATH:1350:0B22,"11, TA",2,0,1
MATH:1350:0B22,"12, TA",4,0,1
MATH:1350:0B22,"13, TA",5,0,1
MATH:1350:0B22,"17, TA",3,0,1
MATH:1350:0B22,"18, TA",5,0,1
MATH:1350:0B22,"19, TA",4,0,1
MATH:1350:0B22,"21, TA",3,0,1
MATH:1350:0B22,"24, TA",5,0,1
MATH:1350:0B22,"25, TA",4,0,1
MATH:1350:0B22,"27, TA",5,0,1
MATH:1350:0B22,"32, TA",6,0,1
MATH:1350:0B22,"34, TA",5,0,1
MATH:1350:0B22,"36, TA",3,0,1
MATH:1350:0B22,"37, TA",3,0,1
MATH:1350:0B22,"38, TA",6,0,1
MATH:1350:0B22,"42, TA",3,0,1
MATH:1350:0B22,"45, TA",3,0,1
MATH:1350:0B22,"51, TA",3,0,1
MATH:1350:0B22,"53, TA",3,0,1
MATH:1350:0B22,"54, TA",1,0,1
MATH:1350:0B22,"55, TA",1,0,1
MATH:1350:0B22,"57, TA",1,0,1
MATH:1350:0B22,"60, TA",1,0,1
MATH:1350:0B22,"61, TA",1,0,1
MATH:1350:0B22,"63, TA",1,0,1
MATH:1350:0B22,"65, TA",1,0,1
MATH:1350:0B22,"66, TA",1,0,1
MATH:1350:0B22,"67, TA",1,0,1
MATH:1350:0B22,"69, TA",1,0,1
MATH:1350:0B22,"71, TA",1,0,1
MATH:1350:0B22,TA 39,6,0,1
MATH:1350:0B23,"03, TA",4,3,0
MATH:1350:0B23,"06, TA",2,5,1
MATH:1350:0B23,"09, TA",4,5,1
MATH:1350:0B23,"14, TA",2,5,1
MATH:1350:0B23,"23, TA",4,1,1
MATH:1350:0B23,"26, TA",2,2,1
MATH:1350:0B23,"28, TA",2,2,1
MATH:1350:0B23,"31, TA",4,2,1
MATH:1350:0B23,"33, TA",6,1,1
MATH:1350:0B23,"35, TA",6,3,1
MATH:1350:0B23,"43, TA",2,3,1
MATH:1350:0B23,"44, TA (2)",3,5,1
MATH:1350:0B23,"47, TA",2,5,1
MATH:1350:0B23,"49, TA",4,1,1
MATH:1350:0B23,"50, TA",2,3,1
MATH:1350:0B23,"52, TA",2,5,1
MATH:1350:0B23,"01, TA",5,0,1
MATH:1350:0B23,"02, TA",3,0,1
MATH:1350:0B23,"04, TA",2,0,1
MATH:1350:0B23,"05, TA",3,0,1
MATH:1350:0B23,"07, TA",2,0,1
MATH:1350:0B23,"08, TA",2,0,1
MATH:1350:0B23,"10, TA",3,0,1
MATH:1350:0B23,"11, TA",2,0,1
MATH:1350:0B23,"12, TA",4,0,1
MATH:1350:0B23,"13, TA",5,0,1
MATH:1350:0B23,"15, TA",2,0,1
MATH:1350:0B23,"16, TA",5,0,1
MATH:1350:0B23,"17, TA",3,0,1
MATH:1350:0B23,"18, TA",5,0,1
MATH:1350:0B23,"19, TA",4,0,1
MATH:1350:0B23,"20, TA",3,0,1
MATH:1350:0B23,"21, TA",3,0,1
MATH:1350:0B23,"22, TA",2,0,1
MATH:1350:0B23,"24, TA",5,0,1
MATH:1350:0B23,"25, TA",4,0,1
MATH:1350:0B23,"27, TA",5,0,1
MATH:1350:0B23,"29, TA",2,0,1
MATH:1350:0B23,"32, TA",6,0,1
MATH:1350:0B23,"34, TA",5,0,1
MATH:1350:0B23,"36, TA",3,0,1
MATH:1350:0B23,"37, TA",3,0,1
MATH:1350:0B23,"40, TA",6,0,1
MATH:1350:0B23,"41, TA",2,0,1
MATH:1350:0B23,"42, TA",3,0,1
MATH:1350:0B23,"45, TA",3,0,1
MATH:1350:0B23,"46, TA",2,0,1
MATH:1350:0B23,"48, TA",2,0,1
MATH:1350:0B23,"51, TA",3,0,1
MATH:1350:0B23,"53, TA",3,0,1
MATH:1350:0B23,"63, TA",1,0,1
MATH:1350:0B23,"68, TA",1,0,1
MATH:1350:0B23,"69, TA",1,0,1
MATH:1350:0B23,TA 39,6,0,1
MATH:1350:0B24,"03, TA",4,3,1
MATH:1350:0B24,"06, TA",2,5,1
MATH:1350:0B24,"09, TA",4,5,0
MATH:1350:0B24,"14, TA",2,5,1
MATH:1350:0B24,"23, TA",4,1,1
MATH:1350:0B24,"26, TA",2,2,0
MATH:1350:0B24,"28, TA",2,2,1
MATH:1350:0B24,"31, TA",4,2,1
MATH:1350:0B24,"33, TA",6,1,1
MATH:1350:0B24,"35, TA",6,3,1
MATH:1350:0B24,"43, TA",2,3,1
MATH:1350:0B24,"44, TA (2)",3,5,1
MATH:1350:0B24,"47, TA",2,5,1
MATH:1350:0B24,"49, TA",4,1,1
MATH:1350:0B24,"50, TA",2,3,0
MATH:1350:0B24,"52, TA",2,5,1
MATH:1350:0B24,"01, TA",5,0,1
MATH:1350:0B24,"04, TA",2,0,1
MATH:1350:0B24,"08, TA",2,0,1
MATH:1350:0B24,"12, TA",4,0,1
MATH:1350:0B24,"13, TA",5,0,1
MATH:1350:0B24,"15, TA",2,0,1
MATH:1350:0B24,"16, TA",5,0,1
MATH:1350:0B24,"18, TA",5,0,1
MATH:1350:0B24,"19, TA",4,0,1
MATH:1350:0B24,"20, TA",3,0,1
MATH:1350:0B24,"22, TA",2,0,1
MATH:1350:0B24,"24, TA",5,0,1
MATH:1350:0B24,"25, TA",4,0,1
MATH:1350:0B24,"27, TA",5,0,1
MATH:1350:0B24,"29, TA",2,0,1
MATH:1350:0B24,"30, TA",4,0,1
MATH:1350:0B24,"32, TA",6,0,1
MATH:1350:0B24,"34, TA",5,0,1
MATH:1350:0B24,"36, TA",3,0,1
MATH:1350:0B24,"37, TA",3,0,1
MATH:1350:0B24,"38, TA",6,0,1
MATH:1350:0B24,"40, TA",6,0,1
MATH:1350:0B24,"42, TA",3,0,1
MATH:1350:0B24,"45, TA",3,0,1
MATH:1350:0B24,"46, TA",2,0,1
MATH:1350:0B24,"48, TA",2,0,1
MATH:1350:0B24,"51, TA",3,0,1
MATH:1350:0B24,"53, TA",3,0,1
MATH:1350:0B24,"54, TA",1,0,1
MATH:1350:0B24,"55, TA",1,0,1
MATH:1350:0B24,"56, TA",1,0,1
MATH:1350:0B24,"57, TA",1,0,1
MATH:1350:0B24,"58, TA",1,0,1
MATH:1350:0B24,"59, TA",1,0,1
MATH:1350:0B24,"60, TA",1,0,1
MATH:1350:0B24,"61, TA",1,0,1
MATH:1350:0B24,"62, TA",1,0,1
MATH:1350:0B24,"63, TA",1,0,1
MATH:1350:0B24,"65, TA",1,0,1
MATH:1350:0B24,"67, TA",1,0,1
MATH:1350:0B24,"68, TA",1,0,1
MATH:1350:0B24,"69, TA",1,0,1
MATH:1350:0B24,"70, TA",1,0,1
MATH:1350:0B24,"71, TA",1,0,1
MATH:1350:0B24,TA 39,6,0,1
MATH:1350:0B25,"03, TA",4,3,1
MATH:1350:0B25,"06, TA",2,5,1
MATH:1350:0B25,"09, TA",4,5,1
MATH:1350:0B25,"14, TA",2,5,1
MATH:1350:0B25,"23, TA",4,1,1
MATH:1350:0B25,"26, TA",2,2,1
MATH:1350:0B25,"28, TA",2,2,1
MATH:1350:0B25,"31, TA",4,2,1
MATH:1350:0B25,"33, TA",6,1,1
MATH:1350:0B25,"35, TA",6,3,1
MATH:1350:0B25,"43, TA",2,3,1
MATH:1350:0B25,"44, TA (2)",3,5,1
MATH:1350:0B25,"47, TA",2,5,1
MATH:1350:0B25,"49, TA",4,1,1
MATH:1350:0B25,"50, TA",2,3,1
MATH:1350:0B25,"52, TA",2,5,1
MATH:1350:0B25,"02, TA",3,0,1
MATH:1350:0B25,"04, TA",2,0,1
MATH:1350:0B25,"07, TA",2,0,1
MATH:1350:0B25,"08, TA",2,0,1
MATH:1350:0B25,"10, TA",3,0,1
MATH:1350:0B25,"11, TA",2,0,1
MATH:1350:0B25,"12, TA",4,0,1
MATH:1350:0B25,"13, TA",5,0,1
MATH:1350:0B25,"15, TA",2,0,1
MATH:1350:0B25,"16, TA",5,0,1
MATH:1350:0B25,"17, TA",3,0,1
MATH:1350:0B25,"18, TA",5,0,1
MATH:1350:0B25,"20, TA",3,0,1
MATH:1350:0B25,"21, TA",3,0,1
MATH:1350:0B25,"22, TA",2,0,1
MATH:1350:0B25,"24, TA",5,0,1
MATH:1350:0B25,"25, TA",4,0,1
MATH:1350:0B25,"29, TA",2,0,1
MATH:1350:0B25,"30, TA",4,0,1
MATH:1350:0B25,"32, TA",6,0,1
MATH:1350:0B25,"34, TA",5,0,1
MATH:1350:0B25,"36, TA",3,0,1
MATH:1350:0B25,"37, TA",3,0,1
MATH:1350:0B25,"38, TA",6,0,1
MATH:1350:0B25,"40, TA",6,0,1
MATH:1350:0B25,"41, TA",2,0,1
MATH:1350:0B25,"42, TA",3,0,1
MATH:1350:0B25,"45, TA",3,0,1
MATH:1350:0B25,"46, TA",2,0,1
MATH:1350:0B25,"48, TA",2,0,1
MATH:1350:0B25,"51, TA",3,0,1
MATH:1350:0B25,"53, TA",3,0,1
MATH:1350:0B25,"54, TA",1,0,1
MATH:1350:0B25,"55, TA",1,0,1
MATH:1350:0B25,"56, TA",1,0,1
MATH:1350:0B25,"57, TA",1,0,1
MATH:1350:0B25,"58, TA",1,0,1
MATH:1350:0B25,"59, TA",1,0,1
MATH:1350:0B25,"62, TA",1,0,1
MATH:1350:0B25,"63, TA",1,0,1
MATH:1350:0B25,"64, TA",1,0,1
MATH:1350:0B25,"65, TA",1,0,1
MATH:1350:0B25,"67, TA",1,0,1
MATH:1350:0B25,"68, TA",1,0,1
MATH:1350:0B25,"69, TA",1,0,1
MATH:1350:0B25,"70, TA",1,0,1
MATH:1350:0B25,"71, TA",1,0,1
MATH:1350:0B25,TA 39,6,0,1
MATH:1350:0B26,"03, TA",4,3,1
MATH:1350:0B26,"06, TA",2,5,1
MATH:1350:0B26,"09, TA",4,5,1
MATH:1350:0B26,"14, TA",2,5,1
MATH:1350:0B26,"23, TA",4,1,1
MATH:1350:0B26,"26, TA",2,2,1
MATH:1350:0B26,"28, TA",2,2,1
MATH:1350:0B26,"31, TA",4,2,1
MATH:1350:0B26,"33, TA",6,1,1
MATH:1350:0B26,"35, TA",6,3,1
MATH:1350:0B26,"43, TA",2,3,1
MATH:1350:0B26,"44, TA (2)",3,5,1
MATH:1350:0B26,"47, TA",2,5,1
MATH:1350:0B26,"49, TA",4,1,1
MATH:1350:0B26,"50, TA",2,3,1
MATH:1350:0B26,"52, TA",2,5,1
MATH:1350:0B26,"01, TA",5,0,1
MATH:1350:0B26,"02, TA",3,0,1
MATH:1350:0B26,"04, TA",2,0,1
MATH:1350:0B26,"05, TA",3,0,1
MATH:1350:0B26,"07, TA",2,0,1
MATH:1350:0B26,"08, TA",2,0,1
MATH:1350:0B26,"10, TA",3,0,1
MATH:1350:0B26,"11, TA",2,0,1
MATH:1350:0B26,"12, TA",4,0,1
MATH:1350:0B26,"13, TA",5,0,1
MATH:1350:0B26,"15, TA",2,0,1
MATH:1350:0B26,"16, TA",5,0,1
MATH:1350:0B26,"17, TA",3,0,1
MATH:1350:0B26,"18, TA",5,0,1
MATH:1350:0B26,"19, TA",4,0,1
MATH:1350:0B26,"20, TA",3,0,1
MATH:1350:0B26,"21, TA",3,0,1
MATH:1350:0B26,"22, TA",2,0,1
MATH:1350:0B26,"24, TA",5,0,1
MATH:1350:0B26,"25, TA",4,0,1
MATH:1350:0B26,"27, TA",5,0,1
MATH:1350:0B26,"29, TA",2,0,1
MATH:1350:0B26,"30, TA",4,0,1
MATH:1350:0B26,"32, TA",6,0,1
MATH:1350:0B26,"34, TA",5,0,1
MATH:1350:0B26,"36, TA",3,0,1
MATH:1350:0B26,"37, TA",3,0,1
MATH:1350:0B26,"38, TA",6,0,1
MATH:1350:0B26,"40, TA",6,0,1
MATH:1350:0B26,"41, TA",2,0,1
MATH:1350:0B26,"42, TA",3,0,1
MATH:1350:0B26,"45, TA",3,0,1
MATH:1350:0B26,"46, TA",2,0,1
MATH:1350:0B26,"48, TA",2,0,1
MATH:1350:0B26,"51, TA",3,0,1
MATH:1350:0B26,"53, TA",3,0,1
MATH:1350:0B26,"54, TA",1,0,1
MATH:1350:0B26,"55, TA",1,0,1
MATH:1350:0B26,"56, TA",1,0,1
MATH:1350:0B26,"57, TA",1,0,1
MATH:1350:0B26,"58, TA",1,0,1
MATH:1350:0B26,"59, TA",1,0,1
MATH:1350:0B26,"60, TA",1,0,1
MATH:1350:0B26,"61, TA",1,0,1
MATH:1350:0B26,"62, TA",1,0,1
MATH:1350:0B26,"63, TA",1,0,1
MATH:1350:0B26,"64, TA",1,0,1
MATH:1350:0B26,"65, TA",1,0,1
MATH:1350:0B26,"67, TA",1,0,1
MATH:1350:0B26,"68, TA",1,0,1
MATH:1350:0B26,"69, TA",1,0,1
MATH:1350:0B26,"70, TA",1,0,1
MATH:1350:0B26,"71, TA",1,0,1
MATH:1350:0B26,TA 39,6,0,1
MATH:1350:0B28,"03, TA",4,3,1
MATH:1350:0B28,"06, TA",2,5,1
MATH:1350:0B28,"09, TA",4,5,1
MATH:1350:0B28,"14, TA",2,5,1
MATH:1350:0B28,"23, TA",4,1,1
MATH:1350:0B28,"26, TA",2,2,1
MATH:1350:0B28,"28, TA",2,2,1
MATH:1350:0B28,"31, TA",4,2,1
MATH:1350:0B28,"33, TA",6,1,1
MATH:1350:0B28,"35, TA",6,3,1
MATH:1350:0B28,"43, TA",2,3,1
MATH:1350:0B28,"44, TA (2)",3,5,1
MATH:1350:0B28,"47, TA",2,5,1
MATH:1350:0B28,"49, TA",4,1,1
MATH:1350:0B28,"50, TA",2,3,1
MATH:1350:0B28,"52, TA",2,5,1
MATH:1350:0B28,"02, TA",3,0,1
MATH:1350:0B28,"04, TA",2,0,1
MATH:1350:0B28,"07, TA",2,0,1
MATH:1350:0B28,"08, TA",2,0,1
MATH:1350:0B28,"10, TA",3,0,1
MATH:1350:0B28,"11, TA",2,0,1
MATH:1350:0B28,"12, TA",4,0,1
MATH:1350:0B28,"13, TA",5,0,1
MATH:1350:0B28,"15, TA",2,0,1
MATH:1350:0B28,"16, TA",5,0,1
MATH:1350:0B28,"17, TA",3,0,1
MATH:1350:0B28,"18, TA",5,0,1
MATH:1350:0B28,"20, TA",3,0,1
MATH:1350:0B28,"21, TA",3,0,1
MATH:1350:0B28,"22, TA",2,0,1
MATH:1350:0B28,"24, TA",5,0,1
MATH:1350:0B28,"25, TA",4,0,1
MATH:1350:0B28,"29, TA",2,0,1
MATH:1350:0B28,"30, TA",4,0,1
MATH:1350:0B28,"32, TA",6,0,1
MATH:1350:0B28,"34, TA",5,0,1
MATH:1350:0B28,"36, TA",3,0,1
MATH:1350:0B28,"37, TA",3,0,1
MATH:1350:0B28,"38, TA",6,0,1
MATH:1350:0B28,"40, TA",6,0,1
MATH:1350:0B28,"41, TA",2,0,1
MATH:1350:0B28,"42, TA",3,0,1
MATH:1350:0B28,"45, TA",3,0,1
MATH:1350:0B28,"46, TA",2,0,1
MATH:1350:0B28,"48, TA",2,0,1
MATH:1350:0B28,"51, TA",3,0,1
MATH:1350:0B28,"53, TA",3,0,1
MATH:1350:0B28,"54, TA",1,0,1
MATH:1350:0B28,"55, TA",1,0,1
MATH:1350:0B28,"56, TA",1,0,1
MATH:1350:0B28,"57, TA",1,0,1
MATH:1350:0B28,"58, TA",1,0,1
MATH:1350:0B28,"59, TA",1,0,1
MATH:1350:0B28,"62, TA",1,0,1
MATH:1350:0B28,"63, TA",1,0,1
MATH:1350:0B28,"64, TA",1,0,1
MATH:1350:0B28,"65, TA",1,0,1
MATH:1350:0B28,"67, TA",1,0,1
MATH:1350:0B28,"68, TA",1,0,1
MATH:1350:0B28,"69, TA",1,0,1
MATH:1350:0B28,"70, TA",1,0,1
MATH:1350:0B28,"71, TA",1,0,1
MATH:1350:0B28,TA 39,6,0,1
MATH:1440:0A02,"02, TA",3,5,1
MATH:1440:0A02,"03, TA",4,2,1
MATH:1440:0A02,"06, TA",2,2,1
MATH:1440:0A02,"08, TA",2,3,1
MATH:1440:0A02,"09, TA",4,4,1
MATH:1440:0A02,"10, TA",3,5,1
MATH:1440:0A02,"14, TA",2,2,1
MATH:1440:0A02,"18, TA",5,3,1
MATH:1440:0A02,"23, TA",4,2,1
MATH:1440:0A02,"25, TA",4,4,1
MATH:1440:0A02,"27, TA",5,5,0
MATH:1440:0A02,"30, TA",4,5,1
MATH:1440:0A02,"31, TA",4,1,1
MATH:1440:0A02,"33, TA",6,5,1
MATH:1440:0A02,"34, TA",5,5,1
MATH:1440:0A02,"35, TA",6,5,1
MATH:1440:0A02,"37, TA",3,4,1
MATH:1440:0A02,"42, TA",3,4,1
MATH:1440:0A02,"43, TA",2,5,1
MATH:1440:0A02,"44, TA (2)",3,4,1
MATH:1440:0A02,"50, TA",2,5,1
MATH:1440:0A02,"68, TA",1,5,1
MATH:1440:0A02,"70, TA",1,4,1
MATH:1440:0A02,"71, TA",1,5,1
MATH:1440:0A02,"04, TA",2,0,1
MATH:1440:0A02,"07, TA",2,0,1
MATH:1440:0A02,"11, TA",2,0,1
MATH:1440:0A02,"12, TA",4,0,1
MATH:1440:0A02,"13, TA",5,0,1
MATH:1440:0A02,"15, TA",2,0,1
MATH:1440:0A02,"16, TA",5,0,1
MATH:1440:0A02,"17, TA",3,0,1
MATH:1440:0A02,"20, TA",3,0,1
MATH:1440:0A02,"21, TA",3,0,1
MATH:1440:0A02,"22, TA",2,0,1
MATH:1440:0A02,"24, TA",5,0,1
MATH:1440:0A02,"26, TA",2,0,1
MATH:1440:0A02,"28, TA",2,0,1
MATH:1440:0A02,"29, TA",2,0,1
MATH:1440:0A02,"32, TA",6,0,1
MATH:1440:0A02,"36, TA",3,0,1
MATH:1440:0A02,"38, TA",6,0,1
MATH:1440:0A02,"40, TA",6,0,1
MATH:1440:0A02,"41, TA",2,0,1
MATH:1440:0A02,"45, TA",3,0,1
MATH:1440:0A02,"46, TA",2,0,1
MATH:1440:0A02,"47, TA",2,0,1
MATH:1440:0A02,"48, TA",2,0,1
MATH:1440:0A02,"49, TA",4,0,1
MATH:1440:0A02,"51, TA",3,0,1
MATH:1440:0A02,"52, TA",2,0,1
MATH:1440:0A02,"53, TA",3,0,1
MATH:1440:0A02,"54, TA",1,0,1
MATH:1440:0A02,"55, TA",1,0,1
MATH:1440:0A02,"56, TA",1,0,1
MATH:1440:0A02,"57, TA",1,0,1
MATH:1440:0A02,"58, TA",1,0,1
MATH:1440:0A02,"59, TA",1,0,1
MATH:1440:0A02,"62, TA",1,0,1
MATH:1440:0A02,"63, TA",1,0,1
